deg,mos_pred,model
prompt_1320-122612-0008_gt_2094-142345-0001_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.807292938232422,NISQA_TTS_v1
prompt_1320-122612-0008_gt_2094-142345-0021_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.514174461364746,NISQA_TTS_v1
prompt_1320-122612-0008_gt_2094-142345-0024_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.149980545043945,NISQA_TTS_v1
prompt_1320-122612-0008_gt_2094-142345-0058_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.2595343589782715,NISQA_TTS_v1
prompt_1320-122612-0008_gt_2300-131720-0000_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.788928747177124,NISQA_TTS_v1
prompt_1320-122612-0008_gt_2300-131720-0009_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.033459186553955,NISQA_TTS_v1
prompt_1320-122612-0008_gt_2300-131720-0015_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.8426601886749268,NISQA_TTS_v1
prompt_1320-122612-0008_gt_2300-131720-0027_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.1870992183685303,NISQA_TTS_v1
prompt_1320-122612-0008_gt_260-123288-0001_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.001438140869141,NISQA_TTS_v1
prompt_1320-122612-0008_gt_260-123288-0002_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.19823956489563,NISQA_TTS_v1
prompt_1320-122612-0008_gt_260-123288-0006_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.575593948364258,NISQA_TTS_v1
prompt_1320-122612-0008_gt_260-123288-0011_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.2263643741607666,NISQA_TTS_v1
prompt_1320-122612-0008_gt_3575-170457-0000_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.301123857498169,NISQA_TTS_v1
prompt_1320-122612-0008_gt_3575-170457-0005_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.9984352588653564,NISQA_TTS_v1
prompt_1320-122612-0008_gt_3575-170457-0022_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.323180675506592,NISQA_TTS_v1
prompt_1320-122612-0008_gt_3575-170457-0050_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.227487087249756,NISQA_TTS_v1
prompt_1320-122612-0008_gt_5105-28240-0004_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.5442888736724854,NISQA_TTS_v1
prompt_1320-122612-0008_gt_5105-28240-0005_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.228323459625244,NISQA_TTS_v1
prompt_1320-122612-0008_gt_5105-28240-0016_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.62296724319458,NISQA_TTS_v1
prompt_1320-122612-0008_gt_5105-28240-0019_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.4390907287597656,NISQA_TTS_v1
prompt_1320-122612-0008_gt_7021-85628-0008_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.369306564331055,NISQA_TTS_v1
prompt_1320-122612-0008_gt_7021-85628-0009_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.400436878204346,NISQA_TTS_v1
prompt_1320-122612-0008_gt_7021-85628-0010_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.204925298690796,NISQA_TTS_v1
prompt_1320-122612-0008_gt_7021-85628-0011_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.1669933795928955,NISQA_TTS_v1
prompt_1320-122612-0008_gt_7729-102255-0005_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.268294334411621,NISQA_TTS_v1
prompt_1320-122612-0008_gt_7729-102255-0019_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.738276243209839,NISQA_TTS_v1
prompt_1320-122612-0008_gt_7729-102255-0021_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.756094217300415,NISQA_TTS_v1
prompt_1320-122612-0008_gt_7729-102255-0036_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.4818811416625977,NISQA_TTS_v1
prompt_1580-141084-0009_gt_1221-135766-0002_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,3.892813205718994,NISQA_TTS_v1
prompt_1580-141084-0009_gt_1221-135766-0004_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.648038387298584,NISQA_TTS_v1
prompt_1580-141084-0009_gt_1221-135766-0007_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.365725040435791,NISQA_TTS_v1
prompt_1580-141084-0009_gt_1221-135766-0014_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.473915100097656,NISQA_TTS_v1
prompt_1580-141084-0009_gt_1320-122612-0004_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.5171895027160645,NISQA_TTS_v1
prompt_1580-141084-0009_gt_1320-122612-0005_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.448071479797363,NISQA_TTS_v1
prompt_1580-141084-0009_gt_1320-122612-0007_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.216841697692871,NISQA_TTS_v1
prompt_1580-141084-0009_gt_1320-122612-0008_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.480107307434082,NISQA_TTS_v1
prompt_1580-141084-0009_gt_1580-141084-0034_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.303160190582275,NISQA_TTS_v1
prompt_1580-141084-0009_gt_1580-141084-0040_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.227292537689209,NISQA_TTS_v1
prompt_1580-141084-0009_gt_1580-141084-0047_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.44044303894043,NISQA_TTS_v1
prompt_1580-141084-0009_gt_1580-141084-0048_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.50308895111084,NISQA_TTS_v1
prompt_1580-141084-0009_gt_2094-142345-0001_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.252771854400635,NISQA_TTS_v1
prompt_1580-141084-0009_gt_2094-142345-0021_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.351955413818359,NISQA_TTS_v1
prompt_1580-141084-0009_gt_2094-142345-0024_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.258272647857666,NISQA_TTS_v1
prompt_1580-141084-0009_gt_2094-142345-0058_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.615572452545166,NISQA_TTS_v1
prompt_1580-141084-0009_gt_2300-131720-0000_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.538355350494385,NISQA_TTS_v1
prompt_1580-141084-0009_gt_2300-131720-0009_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.362217903137207,NISQA_TTS_v1
prompt_1580-141084-0009_gt_2300-131720-0015_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.448990345001221,NISQA_TTS_v1
prompt_1580-141084-0009_gt_2300-131720-0027_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.3972930908203125,NISQA_TTS_v1
prompt_1580-141084-0009_gt_260-123288-0001_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.398311138153076,NISQA_TTS_v1
prompt_1580-141084-0009_gt_260-123288-0002_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.4173126220703125,NISQA_TTS_v1
prompt_1580-141084-0009_gt_260-123288-0006_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.476457595825195,NISQA_TTS_v1
prompt_1580-141084-0009_gt_260-123288-0011_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.50870943069458,NISQA_TTS_v1
prompt_1580-141084-0009_gt_3575-170457-0000_ar_epoch-40pt_nar_checkpoint-100000pt_2023_08_15_01_25_58_0.wav,4.3634538650512695,NISQA_TTS_v1
