deg,mos_pred,model
p227_002_p228_016.wav,2.8727400302886963,NISQA_TTS_v1
p227_002_p229_017.wav,2.666628360748291,NISQA_TTS_v1
p227_002_p229_018.wav,2.766155481338501,NISQA_TTS_v1
p227_002_p229_019.wav,2.6265103816986084,NISQA_TTS_v1
p227_002_p229_020.wav,3.01326060295105,NISQA_TTS_v1
p227_002_p230_021.wav,2.814758062362671,NISQA_TTS_v1
p227_002_p230_023.wav,2.5072104930877686,NISQA_TTS_v1
p227_002_p230_024.wav,2.5869197845458984,NISQA_TTS_v1
p227_002_p230_025.wav,3.1234543323516846,NISQA_TTS_v1
p227_002_p231_026.wav,3.193089485168457,NISQA_TTS_v1
p227_002_p231_027.wav,3.3234288692474365,NISQA_TTS_v1
p227_002_p231_028.wav,3.4956226348876953,NISQA_TTS_v1
p227_002_p231_029.wav,2.7647130489349365,NISQA_TTS_v1
p227_002_p232_030.wav,3.0860915184020996,NISQA_TTS_v1
p227_002_p232_031.wav,3.2201480865478516,NISQA_TTS_v1
p227_002_p232_032.wav,2.3445522785186768,NISQA_TTS_v1
p227_002_p232_033.wav,3.232548952102661,NISQA_TTS_v1
p227_002_p233_037.wav,2.844437837600708,NISQA_TTS_v1
p227_002_p233_038.wav,2.374063730239868,NISQA_TTS_v1
p227_002_p233_039.wav,2.855036497116089,NISQA_TTS_v1
p227_002_p233_040.wav,3.7679226398468018,NISQA_TTS_v1
p227_002_p234_041.wav,2.5229313373565674,NISQA_TTS_v1
p227_002_p234_042.wav,2.449522018432617,NISQA_TTS_v1
p227_002_p234_043.wav,2.727285623550415,NISQA_TTS_v1
p227_002_p234_044.wav,2.1709182262420654,NISQA_TTS_v1
p228_002_p225_001.wav,3.6506011486053467,NISQA_TTS_v1
p228_002_p225_002.wav,3.1659340858459473,NISQA_TTS_v1
p228_002_p225_003.wav,3.4982521533966064,NISQA_TTS_v1
p228_002_p225_004.wav,3.2018492221832275,NISQA_TTS_v1
p228_002_p226_005.wav,3.2455101013183594,NISQA_TTS_v1
p228_002_p226_006.wav,3.2599101066589355,NISQA_TTS_v1
p228_002_p226_007.wav,3.2487330436706543,NISQA_TTS_v1
p228_002_p226_008.wav,3.2673070430755615,NISQA_TTS_v1
p228_002_p227_009.wav,3.490701198577881,NISQA_TTS_v1
p228_002_p227_010.wav,3.403348207473755,NISQA_TTS_v1
p228_002_p227_011.wav,3.3450350761413574,NISQA_TTS_v1
p228_002_p227_012.wav,3.1953649520874023,NISQA_TTS_v1
p228_002_p228_013.wav,3.4634811878204346,NISQA_TTS_v1
p228_002_p228_014.wav,3.1450581550598145,NISQA_TTS_v1
p228_002_p228_015.wav,3.229241132736206,NISQA_TTS_v1
p228_002_p228_016.wav,3.776491403579712,NISQA_TTS_v1
p228_002_p229_017.wav,2.892233371734619,NISQA_TTS_v1
p228_002_p229_018.wav,3.695467472076416,NISQA_TTS_v1
p228_002_p229_019.wav,3.2579987049102783,NISQA_TTS_v1
p228_002_p229_020.wav,3.279325008392334,NISQA_TTS_v1
p228_002_p230_021.wav,2.990539789199829,NISQA_TTS_v1
p228_002_p230_023.wav,2.9673402309417725,NISQA_TTS_v1
p228_002_p230_024.wav,2.884557008743286,NISQA_TTS_v1
p228_002_p230_025.wav,3.1733343601226807,NISQA_TTS_v1
p228_002_p231_026.wav,2.4739835262298584,NISQA_TTS_v1
p228_002_p231_027.wav,3.086972951889038,NISQA_TTS_v1
p228_002_p231_028.wav,3.1562132835388184,NISQA_TTS_v1
p228_002_p231_029.wav,2.8560659885406494,NISQA_TTS_v1
p228_002_p232_030.wav,3.9341704845428467,NISQA_TTS_v1
p228_002_p232_031.wav,3.107599973678589,NISQA_TTS_v1
p228_002_p232_032.wav,3.2814528942108154,NISQA_TTS_v1
p228_002_p232_033.wav,3.4777262210845947,NISQA_TTS_v1
p228_002_p233_037.wav,3.1042094230651855,NISQA_TTS_v1
p228_002_p233_038.wav,3.4424855709075928,NISQA_TTS_v1
p228_002_p233_039.wav,3.083951473236084,NISQA_TTS_v1
p228_002_p233_040.wav,3.1779162883758545,NISQA_TTS_v1
p228_002_p234_041.wav,3.2258241176605225,NISQA_TTS_v1
p228_002_p234_042.wav,3.122718334197998,NISQA_TTS_v1
p228_002_p234_043.wav,3.272453546524048,NISQA_TTS_v1
p228_002_p234_044.wav,2.7007341384887695,NISQA_TTS_v1
p229_002_p225_001.wav,3.2916274070739746,NISQA_TTS_v1
p229_002_p225_002.wav,3.155959367752075,NISQA_TTS_v1
p229_002_p225_003.wav,3.2379062175750732,NISQA_TTS_v1
p229_002_p225_004.wav,3.7025249004364014,NISQA_TTS_v1
p229_002_p226_005.wav,2.875162124633789,NISQA_TTS_v1
p229_002_p226_006.wav,3.2672760486602783,NISQA_TTS_v1
p229_002_p226_007.wav,2.6047070026397705,NISQA_TTS_v1
p229_002_p226_008.wav,3.100155830383301,NISQA_TTS_v1
p229_002_p227_009.wav,3.084540605545044,NISQA_TTS_v1
p229_002_p227_010.wav,2.841817617416382,NISQA_TTS_v1
p229_002_p227_011.wav,3.349677324295044,NISQA_TTS_v1
p229_002_p227_012.wav,2.8565218448638916,NISQA_TTS_v1
p229_002_p228_013.wav,3.946136236190796,NISQA_TTS_v1
p229_002_p228_014.wav,3.668365240097046,NISQA_TTS_v1
p229_002_p228_015.wav,3.523669719696045,NISQA_TTS_v1
p229_002_p228_016.wav,3.6852834224700928,NISQA_TTS_v1
p229_002_p229_017.wav,2.6839487552642822,NISQA_TTS_v1
p229_002_p229_018.wav,2.99192214012146,NISQA_TTS_v1
p229_002_p229_019.wav,3.192856550216675,NISQA_TTS_v1
p229_002_p229_020.wav,2.9737727642059326,NISQA_TTS_v1
p229_002_p230_021.wav,3.007667303085327,NISQA_TTS_v1
p229_002_p230_023.wav,2.6786305904388428,NISQA_TTS_v1
p229_002_p230_024.wav,3.0013411045074463,NISQA_TTS_v1
p229_002_p230_025.wav,3.1708648204803467,NISQA_TTS_v1
p229_002_p231_026.wav,3.3501877784729004,NISQA_TTS_v1
p229_002_p231_027.wav,2.9776201248168945,NISQA_TTS_v1
p229_002_p231_028.wav,3.5766749382019043,NISQA_TTS_v1
p229_002_p231_029.wav,2.706822156906128,NISQA_TTS_v1
p229_002_p232_030.wav,3.410891056060791,NISQA_TTS_v1
p229_002_p232_031.wav,3.0966975688934326,NISQA_TTS_v1
p229_002_p232_032.wav,3.0075578689575195,NISQA_TTS_v1
p229_002_p232_033.wav,2.686614751815796,NISQA_TTS_v1
p229_002_p233_037.wav,3.0740158557891846,NISQA_TTS_v1
p229_002_p233_038.wav,3.257446050643921,NISQA_TTS_v1
p229_002_p233_039.wav,3.0766141414642334,NISQA_TTS_v1
p229_002_p233_040.wav,2.9104888439178467,NISQA_TTS_v1
p229_002_p234_041.wav,2.77355694770813,NISQA_TTS_v1
p229_002_p234_042.wav,3.1433417797088623,NISQA_TTS_v1
p229_002_p234_043.wav,2.833179235458374,NISQA_TTS_v1
p229_002_p234_044.wav,2.727389097213745,NISQA_TTS_v1
p230_002_p225_001.wav,3.5702459812164307,NISQA_TTS_v1
p230_002_p225_002.wav,3.503887891769409,NISQA_TTS_v1
p230_002_p225_003.wav,3.5412275791168213,NISQA_TTS_v1
p230_002_p225_004.wav,3.8551173210144043,NISQA_TTS_v1
p230_002_p226_005.wav,3.232837677001953,NISQA_TTS_v1
p230_002_p226_006.wav,3.4816248416900635,NISQA_TTS_v1
p230_002_p226_007.wav,3.0446693897247314,NISQA_TTS_v1
p230_002_p226_008.wav,3.458953619003296,NISQA_TTS_v1
p230_002_p227_009.wav,3.324822187423706,NISQA_TTS_v1
p230_002_p227_010.wav,3.051560640335083,NISQA_TTS_v1
p230_002_p227_011.wav,3.4243476390838623,NISQA_TTS_v1
p230_002_p227_012.wav,3.097896099090576,NISQA_TTS_v1
p230_002_p228_013.wav,3.7216813564300537,NISQA_TTS_v1
p230_002_p228_014.wav,3.454164743423462,NISQA_TTS_v1
p230_002_p228_015.wav,3.5369186401367188,NISQA_TTS_v1
p230_002_p228_016.wav,3.6140105724334717,NISQA_TTS_v1
p230_002_p229_017.wav,3.109943151473999,NISQA_TTS_v1
p230_002_p229_018.wav,3.6837244033813477,NISQA_TTS_v1
p230_002_p229_019.wav,3.2885243892669678,NISQA_TTS_v1
p230_002_p229_020.wav,3.298246383666992,NISQA_TTS_v1
p230_002_p230_021.wav,3.390368700027466,NISQA_TTS_v1
p230_002_p230_023.wav,3.354749917984009,NISQA_TTS_v1
p230_002_p230_024.wav,3.241870641708374,NISQA_TTS_v1
p230_002_p230_025.wav,3.2669260501861572,NISQA_TTS_v1
p230_002_p231_026.wav,2.8489959239959717,NISQA_TTS_v1
p230_002_p231_027.wav,3.0336287021636963,NISQA_TTS_v1
p230_002_p231_028.wav,3.2277605533599854,NISQA_TTS_v1
