deg,mos_pred,model,average_mos
5105/28240/yourtts_5105-28240-0011_2023_06_22_16_39_39_1.wav,3.6894915103912354,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0022_2023_06_22_16_39_44_1.wav,4.516458034515381,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0024_2023_06_22_16_39_39_0.wav,4.236316204071045,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0007_2023_06_22_16_39_46_2.wav,3.7624146938323975,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0015_2023_06_22_16_39_38_1.wav,3.804711103439331,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0022_2023_06_22_16_39_44_2.wav,3.6279823780059814,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0019_2023_06_22_16_39_46_0.wav,4.330659866333008,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0012_2023_06_22_16_39_44_0.wav,3.1765501499176025,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0024_2023_06_22_16_39_39_1.wav,4.307872295379639,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0007_2023_06_22_16_39_45_0.wav,2.9286272525787354,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0005_2023_06_22_16_39_42_1.wav,3.3436834812164307,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0012_2023_06_22_16_39_44_1.wav,3.269517660140991,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0017_2023_06_22_16_39_46_1.wav,3.60884428024292,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0003_2023_06_22_16_39_41_1.wav,3.3521487712860107,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0019_2023_06_22_16_39_47_1.wav,4.0289154052734375,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0024_2023_06_22_16_39_40_2.wav,4.461090087890625,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0017_2023_06_22_16_39_46_2.wav,3.571486473083496,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0000_2023_06_22_16_39_40_0.wav,4.0583930015563965,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0002_2023_06_22_16_39_40_2.wav,3.909960985183716,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0000_2023_06_22_16_39_41_2.wav,4.03312349319458,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0016_2023_06_22_16_39_45_0.wav,3.344801425933838,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0016_2023_06_22_16_39_45_1.wav,3.333681583404541,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0015_2023_06_22_16_39_38_2.wav,3.2333614826202393,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0002_2023_06_22_16_39_40_0.wav,4.094605922698975,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0016_2023_06_22_16_39_45_2.wav,3.0491600036621094,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0004_2023_06_22_16_39_43_1.wav,3.278458833694458,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0003_2023_06_22_16_39_42_2.wav,4.494742393493652,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0004_2023_06_22_16_39_43_0.wav,3.4168641567230225,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0007_2023_06_22_16_39_45_1.wav,3.037358045578003,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0000_2023_06_22_16_39_41_1.wav,4.404032230377197,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0015_2023_06_22_16_39_38_0.wav,3.5475223064422607,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0019_2023_06_22_16_39_47_2.wav,4.300686359405518,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0011_2023_06_22_16_39_39_2.wav,3.415663719177246,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0004_2023_06_22_16_39_43_2.wav,3.4126081466674805,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0011_2023_06_22_16_39_38_0.wav,3.616811990737915,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0003_2023_06_22_16_39_41_0.wav,4.392437934875488,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0017_2023_06_22_16_39_46_0.wav,3.703540086746216,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0012_2023_06_22_16_39_44_2.wav,3.3203508853912354,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0005_2023_06_22_16_39_42_0.wav,3.446559429168701,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0002_2023_06_22_16_39_40_1.wav,4.159823417663574,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0022_2023_06_22_16_39_44_0.wav,4.400904655456543,NISQA_TTS_v1,3.2813994390749865
5105/28240/yourtts_5105-28240-0005_2023_06_22_16_39_43_2.wav,3.5697805881500244,NISQA_TTS_v1,3.2813994390749865
5105/28241/yourtts_5105-28241-0006_2023_06_22_16_39_53_0.wav,3.216970920562744,NISQA_TTS_v1,3.2813994390749865
